recall_1000	100	101	102	104	105	106	107	108	109	110	112	113	115	116	117	118	119	121	122	124	125	126	127	128	129	130	131	132	133	134	136	137	138	139	140	141	142	145	146	147	148	149	150	152	153	154	156	157	159	160	161	162	163	164	166	168	169	171	172	174	175	176	177	178	179	181	183	184	185	186	187	188	189	190	191	193	194	195	196	197	198	199	200	51	52	54	55	56	58	59	60	61	62	63	64	65	66	67	68	70	71	72	73	75	76	77	79	80	81	82	83	84	85	87	88	91	96	97	98	99
bm25.run	0.5814	1.0	0.8947	0.9804	0.0606	0.8085	0.9	0.617	0.0	0.7183	1.0	0.9375	0.8987	1.0	0.9655	0.4343	0.3766	0.5	0.95	0.8448	0.8947	0.3966	0.2788	0.875	0.491	0.7851	1.0	0.9708	1.0	0.875	1.0	0.7407	0.8889	0.7447	0.88	1.0	0.3065	0.3981	0.5781	0.2203	0.2091	0.6333	0.2627	0.3441	0.8649	0.52	0.7485	1.0	0.6	0.5385	0.9925	0.5	0.9872	0.8235	0.7368	0.746	0.875	1.0	0.875	0.988	0.8824	0.2214	0.8148	0.7	0.4146	0.8	1.0	0.7727	0.6857	0.6977	0.619	0.8657	0.3163	0.871	0.0709	0.55	0.3553	0.8158	0.8214	0.254	0.7895	0.2	0.9487	1.0	0.8633	0.9457	0.9218	0.9331	0.8283	0.1874	0.5556	0.8507	0.2026	0.8	0.4982	0.0	0.5	0.0701	0.5532	1.0	0.3961	0.2222	0.0094	0.7692	0.2029	0.5739	0.0703	0.119	0.6981	0.6504	0.3198	0.6818	0.487	0.1538	0.7727	0.4	0.9167	0.85	0.8333	0.948
dirichlet_prior1000.run	0.0	0.0	0.0	0.0392	0.0	0.0	0.0	0.0532	0.125	0.0103	0.5	0.0	0.0127	0.1176	0.069	0.0303	0.0335	0.1458	0.0	0.0345	0.0421	0.0	0.0	0.0	0.012	0.0351	0.0	0.1095	0.1538	0.0	0.0	0.0185	0.0	0.0426	0.04	0.0	0.0	0.0388	0.0063	0.0	0.0727	0.2333	0.0085	0.0032	0.0	0.0711	0.0242	0.1	0.0	0.0	0.1203	0.4659	0.0769	0.0588	0.1053	0.2857	0.0312	0.0	0.0	0.253	0.0	0.0	0.0	0.6667	0.0488	0.0	0.1803	0.0227	0.0	0.0	0.1497	0.8657	0.0737	0.1613	0.0	0.1917	0.0132	0.0	0.0	0.0	0.1184	0.2	0.0	0.7812	0.018	0.3478	0.0123	0.0704	0.2626	0.0335	0.0	0.0	0.022	0.2	0.0175	0.0	0.0	0.0113	0.0213	1.0	0.1071	0.0222	0.0	0.7692	0.0	0.5739	0.0078	0.0	0.0377	0.3171	0.0243	0.0455	0.0179	0.0	0.0152	0.0	0.0	0.5	0.2222	0.0751
dirichlet_prior1500.run	0.0	0.0	0.0	0.0392	0.0	0.0	0.0	0.0532	0.125	0.0103	0.5	0.0	0.0127	0.1176	0.069	0.0303	0.0335	0.1458	0.0	0.0345	0.0421	0.0	0.0	0.0	0.012	0.0351	0.0	0.1095	0.1538	0.0	0.0	0.0185	0.0	0.0426	0.04	0.0	0.0	0.0388	0.0063	0.0	0.0727	0.2333	0.0085	0.0032	0.0	0.0711	0.0242	0.1	0.0	0.0	0.1203	0.4659	0.0769	0.0588	0.1053	0.2857	0.0312	0.0	0.0	0.253	0.0	0.0	0.0	0.6667	0.0488	0.0	0.1803	0.0227	0.0	0.0	0.1497	0.8657	0.0737	0.1613	0.0	0.1917	0.0132	0.0	0.0	0.0	0.1184	0.2	0.0	0.7812	0.018	0.3478	0.0123	0.0704	0.2626	0.0335	0.0	0.0	0.022	0.2	0.0175	0.0	0.0	0.0113	0.0213	1.0	0.1071	0.0222	0.0	0.7692	0.0	0.5739	0.0078	0.0	0.0377	0.3171	0.0243	0.0455	0.0179	0.0	0.0152	0.0	0.0	0.5	0.2222	0.0751
dirichlet_prior500.run	0.0	0.0	0.0	0.0392	0.0	0.0	0.0	0.0532	0.125	0.0103	0.5	0.0	0.0127	0.1176	0.069	0.0303	0.0335	0.1458	0.0	0.0345	0.0421	0.0	0.0	0.0	0.012	0.0351	0.0	0.1095	0.1538	0.0	0.0	0.0185	0.0	0.0426	0.04	0.0	0.0	0.0388	0.0063	0.0	0.0727	0.2333	0.0085	0.0032	0.0	0.0711	0.0242	0.1	0.0	0.0	0.1203	0.4659	0.0769	0.0588	0.1053	0.2857	0.0312	0.0	0.0	0.253	0.0	0.0	0.0	0.6667	0.0488	0.0	0.1803	0.0227	0.0	0.0	0.1497	0.8657	0.0737	0.1613	0.0	0.1917	0.0132	0.0	0.0	0.0	0.1184	0.2	0.0	0.7812	0.018	0.3478	0.0123	0.0704	0.2626	0.0335	0.0	0.0	0.022	0.2	0.0175	0.0	0.0	0.0113	0.0213	1.0	0.1071	0.0222	0.0	0.7692	0.0	0.5739	0.0078	0.0	0.0377	0.3171	0.0243	0.0455	0.0179	0.0	0.0152	0.0	0.0	0.5	0.2222	0.0751
jelinek_mercer0.1.run	0.0	0.0	0.0	0.0392	0.0	0.0	0.0	0.0532	0.125	0.0103	0.5	0.0	0.0127	0.1176	0.069	0.0303	0.0335	0.1458	0.0	0.0345	0.0421	0.0	0.0	0.0	0.012	0.0351	0.0	0.1095	0.1538	0.0	0.0	0.0185	0.0	0.0426	0.04	0.0	0.0	0.0388	0.0063	0.0	0.0727	0.2333	0.0085	0.0032	0.0	0.0711	0.0242	0.1	0.0	0.0	0.1203	0.4659	0.0769	0.0588	0.1053	0.2857	0.0312	0.0	0.0	0.253	0.0	0.0	0.0	0.6667	0.0488	0.0	0.1803	0.0227	0.0	0.0	0.1497	0.8657	0.0737	0.1613	0.0	0.1917	0.0132	0.0	0.0	0.0	0.1184	0.2	0.0	0.7812	0.018	0.3478	0.0123	0.0704	0.2626	0.0335	0.0	0.0	0.022	0.2	0.0175	0.0	0.0	0.0113	0.0213	1.0	0.1071	0.0222	0.0	0.7692	0.0	0.5739	0.0078	0.0	0.0377	0.3171	0.0243	0.0455	0.0179	0.0	0.0152	0.0	0.0	0.5	0.2222	0.0751
jelinek_mercer0.5.run	0.0	0.0	0.0	0.0392	0.0	0.0	0.0	0.0532	0.125	0.0103	0.5	0.0	0.0127	0.1176	0.069	0.0303	0.0335	0.1458	0.0	0.0345	0.0421	0.0	0.0	0.0	0.012	0.0351	0.0	0.1095	0.1538	0.0	0.0	0.0185	0.0	0.0426	0.04	0.0	0.0	0.0388	0.0063	0.0	0.0727	0.2333	0.0085	0.0032	0.0	0.0711	0.0242	0.1	0.0	0.0	0.1203	0.4659	0.0769	0.0588	0.1053	0.2857	0.0312	0.0	0.0	0.253	0.0	0.0	0.0	0.6667	0.0488	0.0	0.1803	0.0227	0.0	0.0	0.1497	0.8657	0.0737	0.1613	0.0	0.1917	0.0132	0.0	0.0	0.0	0.1184	0.2	0.0	0.7812	0.018	0.3478	0.0123	0.0704	0.2626	0.0335	0.0	0.0	0.022	0.2	0.0175	0.0	0.0	0.0113	0.0213	1.0	0.1071	0.0222	0.0	0.7692	0.0	0.5739	0.0078	0.0	0.0377	0.3171	0.0243	0.0455	0.0179	0.0	0.0152	0.0	0.0	0.5	0.2222	0.0751
jelinek_mercer0.9.run	0.0	0.0	0.0	0.0392	0.0	0.0	0.0	0.0532	0.125	0.0103	0.5	0.0	0.0127	0.1176	0.069	0.0303	0.0335	0.1458	0.0	0.0345	0.0421	0.0	0.0	0.0	0.012	0.0351	0.0	0.1095	0.1538	0.0	0.0	0.0185	0.0	0.0426	0.04	0.0	0.0	0.0388	0.0063	0.0	0.0727	0.2333	0.0085	0.0032	0.0	0.0711	0.0242	0.1	0.0	0.0	0.1203	0.4659	0.0769	0.0588	0.1053	0.2857	0.0312	0.0	0.0	0.253	0.0	0.0	0.0	0.6667	0.0488	0.0	0.1803	0.0227	0.0	0.0	0.1497	0.8657	0.0737	0.1613	0.0	0.1917	0.0132	0.0	0.0	0.0	0.1184	0.2	0.0	0.7812	0.018	0.3478	0.0123	0.0704	0.2626	0.0335	0.0	0.0	0.022	0.2	0.0175	0.0	0.0	0.0113	0.0213	1.0	0.1071	0.0222	0.0	0.7692	0.0	0.5739	0.0078	0.0	0.0377	0.3171	0.0243	0.0455	0.0179	0.0	0.0152	0.0	0.0	0.5	0.2222	0.0751
tfidf.run	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
